setting,workspace,milestone_id,model_run,result_path,resolved,recall,precision,score
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_claude-code_opus-4.7-xhigh_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_opus-4.7-xhigh_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.9326923076923077,0.14040114613180515,0.24406274872268863
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_claude-code_opus-4.7-xhigh_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_opus-4.7-xhigh_run_002/evaluation/M12.5/evaluation_result_filtered.json,0.0,0.2127659574468085,0.004273504273504274,0.008378718056137411
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M13,_claude-code_opus-4.7-xhigh_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_opus-4.7-xhigh_run_002/evaluation/M13/evaluation_result.json,0.0,0.7142857142857143,0.023404255319148935,0.04532344458178821
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M17,_claude-code_opus-4.7-xhigh_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_opus-4.7-xhigh_run_002/evaluation/M17/evaluation_result.json,0.0,1.0,0.019313304721030045,0.037894736842105266
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M01,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M01/evaluation_result.json,0.0,0.9,0.018148820326678767,0.03558015418066812
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M03,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M03/evaluation_result.json,0.0,1.0,0.006097560975609756,0.012121212121212121
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M04,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M04/evaluation_result.json,0.0,1.0,0.0014285714285714286,0.0028530670470756064
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M06,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M06/evaluation_result.json,0.0,0.0,0.010416666666666666,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M11,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M11/evaluation_result.json,0.0,0.9,0.17592592592592593,0.2943201376936317
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M12.1/evaluation_result.json,0.0,0.3157894736842105,0.21606864274570983,0.25658047086067154
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M12.2/evaluation_result.json,0.0,0.3194444444444444,0.024242424242424242,0.04506490325740877
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M12.3/evaluation_result.json,0.0,0.5882352941176471,0.004,0.007945967421533572
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.16346153846153846,0.0182370820668693,0.03281325398101978
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M12.5/evaluation_result.json,0.0,0.23404255319148937,0.008626887131560028,0.016640403403718876
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M13,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M13/evaluation_result.json,0.0,0.5,0.016129032258064516,0.03125
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M17,_claude-code_sonnet-4.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.5_run_002/evaluation/M17/evaluation_result.json,0.0,0.75,0.011804384485666104,0.023242944106253455
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M01,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M01/evaluation_result.json,0.0,0.9,0.06622516556291391,0.12337217272104181
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M03,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M03/evaluation_result.json,0.0,1.0,0.03260869565217391,0.06315789473684211
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M04,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M04/evaluation_result.json,0.0,1.0,0.005305039787798408,0.010554089709762531
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M06,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M06/evaluation_result.json,0.0,0.4,0.09375,0.1518987341772152
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M11,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M11/evaluation_result.json,0.0,1.0,0.5121951219512195,0.6774193548387097
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M12.1/evaluation_result.json,0.0,0.7048054919908466,0.4775541795665635,0.5693408132541401
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M12.2/evaluation_result.json,0.0,0.5555555555555556,0.0681063122923588,0.12133767386800827
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M12.3/evaluation_result.json,0.0,0.7058823529411765,0.012487992315081652,0.024541807598521193
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.8942307692307693,0.28484848484848485,0.43206642613552115
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M12.5/evaluation_result_filtered.json,0.0,0.3829787234042553,0.008550855085508551,0.016728215412458117
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M13,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M13/evaluation_result.json,0.0,0.6428571428571429,0.10309278350515463,0.17769002961500494
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M17,_claude-code_sonnet-4.6_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_claude-code_sonnet-4.6_run_002/evaluation/M17/evaluation_result.json,0.0,1.0,0.09,0.16513761467889906
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M01,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M01/evaluation_result.json,0.0,0.0,0.001006036217303823,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M03,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M03/evaluation_result.json,0.0,0.0,0.0011389521640091116,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M04,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M04/evaluation_result.json,0.0,0.0,0.004830917874396135,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M06,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M06/evaluation_result.json,0.0,0.0,0.007352941176470588,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M11,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M11/evaluation_result.json,0.0,0.0,0.006896551724137931,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M12.1/evaluation_result.json,0.0,0.9359267734553776,0.4562674094707521,0.6134674165657867
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M12.2/evaluation_result.json,0.0,0.2361111111111111,0.015706806282722512,0.029454230436038113
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M12.3/evaluation_result.json,0.0,0.23529411764705882,0.003875968992248062,0.0076263107721639654
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.019230769230769232,0.0033149171270718232,0.0056550424128180956
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M12.5/evaluation_result.json,0.0,0.1276595744680851,0.00594732370433305,0.011365173860100124
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M13,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M13/evaluation_result.json,0.0,0.0,0.0010050251256281408,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M17,_codex_gpt-5.2-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2-codex_run_002/evaluation/M17/evaluation_result.json,0.0,0.75,0.007865168539325843,0.015567086730911787
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M01,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M01/evaluation_result.json,0.0,0.9,0.062111801242236024,0.11620400258231117
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M03,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M03/evaluation_result.json,0.0,1.0,0.030303030303030304,0.05882352941176471
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M04,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M04/evaluation_result.json,0.0,1.0,0.018867924528301886,0.037037037037037035
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M06,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M06/evaluation_result.json,0.0,0.8,0.3125,0.449438202247191
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M11,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M11/evaluation_result.json,0.0,1.0,0.7,0.8235294117647058
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M12.1/evaluation_result.json,0.0,0.7139588100686499,0.621272365805169,0.6643986255466382
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M12.2/evaluation_result.json,0.0,0.6388888888888888,0.1492063492063492,0.2419156316437283
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M12.3/evaluation_result.json,0.0,1.0,0.023936170212765957,0.04675324675324675
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.875,0.2402088772845953,0.37693883523558674
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M12.5/evaluation_result_filtered.json,0.0,0.2127659574468085,0.004839419269687638,0.009463586699359058
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M13,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M13/evaluation_result.json,0.0,0.6428571428571429,0.08620689655172414,0.15202702702702706
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M17,_codex_gpt-5.2_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.2_run_002/evaluation/M17/evaluation_result.json,0.0,1.0,0.054878048780487805,0.10404624277456646
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M01,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M01/evaluation_result.json,0.0,0.0,0.005649717514124294,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M03,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M03/evaluation_result.json,0.0,1.0,0.02702702702702703,0.052631578947368425
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M04,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M04/evaluation_result.json,0.0,1.0,0.018018018018018018,0.035398230088495575
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M06,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M06/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M11,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M11/evaluation_result.json,0.0,1.0,0.26582278481012656,0.41999999999999993
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M12.1/evaluation_result.json,0.0,0.7048054919908466,0.6114965312190287,0.6548438062649788
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M12.2/evaluation_result.json,0.0,0.5694444444444444,0.12352941176470589,0.20301815609526055
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M12.3/evaluation_result.json,0.0,0.0,0.0006016847172081829,0.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.16346153846153846,0.02926829268292683,0.04964711608663909
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M12.5/evaluation_result_filtered.json,0.0,0.46808510638297873,0.008607784431137725,0.01690470224672179
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M13,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M13/evaluation_result.json,0.0,0.7142857142857143,0.08333333333333333,0.14925373134328357
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M17,_codex_gpt-5.3-codex_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.3-codex_run_002/evaluation/M17/evaluation_result.json,0.0,1.0,0.04522613065326633,0.08653846153846154
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M01,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M01/evaluation_result.json,0.0,0.9,0.08333333333333333,0.15254237288135591
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M03,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M03/evaluation_result.json,0.0,1.0,0.05084745762711865,0.0967741935483871
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M04,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M04/evaluation_result.json,0.0,1.0,0.030303030303030304,0.05882352941176471
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M06,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M06/evaluation_result.json,0.0,0.4,1.0,0.5714285714285715
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M11,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M11/evaluation_result.json,0.0,1.0,0.26582278481012656,0.41999999999999993
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M12.1/evaluation_result.json,0.0,0.7082379862700229,0.6138613861386139,0.6576812016417182
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M12.2/evaluation_result.json,0.0,0.8888888888888888,0.20833333333333334,0.3375527426160338
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M12.3/evaluation_result.json,0.0,1.0,0.025280898876404494,0.04931506849315069
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.8557692307692307,0.30303030303030304,0.44757354790042747
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M12.5/evaluation_result_filtered.json,0.0,0.46808510638297873,0.010464058234758872,0.02047049780528754
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M13,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M13/evaluation_result.json,0.0,0.7142857142857143,0.14102564102564102,0.2355460385438972
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M17,_codex_gpt-5.4_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.4_run_002/evaluation/M17/evaluation_result.json,0.0,1.0,0.11688311688311688,0.20930232558139536
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M01,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M01/evaluation_result.json,0.0,0.9,0.06535947712418301,0.12186865267433988
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M03,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M03/evaluation_result.json,0.0,1.0,0.03260869565217391,0.06315789473684211
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M04,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M04/evaluation_result.json,0.0,1.0,0.006369426751592357,0.012658227848101266
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M06,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M06/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M11,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M11/evaluation_result.json,1.0,1.0,1.0,1.0
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.1,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M12.1/evaluation_result.json,0.0,0.7162471395881007,0.6295180722891566,0.6700879389907247
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.2,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M12.2/evaluation_result.json,0.0,0.5833333333333334,0.1419141914191419,0.22828972317026927
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.3,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M12.3/evaluation_result.json,0.0,1.0,0.02403204272363151,0.0469361147327249
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.4,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M12.4/evaluation_result.json,0.0,0.9326923076923077,0.28488372093023256,0.436455463728191
e2e,scikit-learn_scikit-learn_1.5.2_1.6.0,M12.5,_codex_gpt-5.5_run_002,SWE-Milestone-log-results/scikit-learn_scikit-learn_1.5.2_1.6.0/e2e_trial/_codex_gpt-5.5_run_002/evaluation/M12.5/evaluation_result_filtered.json,0.0,0.46808510638297873,0.010323159784560144,0.020200810427770124
